VendorCode,Name,NmID,SubjectName,BrandName,SizeName,ChrtID,OfficeName,17.07.2026,18.07.2026,19.07.2026,20.07.2026,21.07.2026,22.07.2026,23.07.2026,24.07.2026,25.07.2026,26.07.2026
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,29,583851968,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,29,583851968,Пенза WB,2,2,2,2,2,2,2,2,2,2
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,29,583851968,СК Ереван,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,29,583851968,Склад СПБ Шушары Московское,2,2,2,2,2,2,2,2,2,2
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,29,583851968,Электросталь,3,0,0,0,3,3,3,3,3,3
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,30,583851969,Владимир WB,0,0,0,0,0,0,0,0,0,0
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,30,583851969,Екатеринбург - Перспективная 14,0,0,0,0,0,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,30,583851969,Котовск,1,0,0,0,0,0,0,0,0,0
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,30,583851969,Невинномысск,3,3,3,3,3,3,3,3,3,3
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,30,583851969,Новосемейкино,2,2,2,2,2,2,2,2,2,2
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,30,583851969,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,30,583851969,Рязань (Тюшевское),0,0,0,0,0,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,30,583851969,Склад СПБ Шушары Московское,3,3,3,3,3,3,3,3,3,3
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,30,583851969,Электросталь,3,0,0,0,3,3,3,3,3,3
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,31,583851970,Владимир WB,0,0,0,0,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,31,583851970,Котовск,1,0,0,0,0,0,0,0,0,0
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,31,583851970,Невинномысск,3,3,3,3,3,3,3,3,3,3
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,31,583851970,Новосемейкино,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,31,583851970,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,31,583851970,Склад СПБ Шушары Московское,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,31,583851970,Тула,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,31,583851970,Электросталь,3,0,0,0,3,3,3,3,3,3
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,32,583851971,Воронеж WB,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,32,583851971,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,32,583851971,Невинномысск,5,5,5,5,5,5,5,5,5,5
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,32,583851971,Новосемейкино,4,4,4,4,4,4,4,4,4,4
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,32,583851971,Склад СПБ Шушары Московское,3,3,3,3,3,3,3,3,3,3
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,32,583851971,Тула,2,2,2,2,2,2,2,2,2,2
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,32,583851971,Электросталь,9,0,0,0,9,9,9,9,9,9
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,33,583851972,Астана Карагандинское шоссе,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,33,583851972,Котовск,2,0,0,0,0,0,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,33,583851972,Невинномысск,2,2,2,2,2,2,2,2,2,2
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,33,583851972,Новосемейкино,0,0,0,0,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,33,583851972,Склад СПБ Шушары Московское,2,2,2,2,2,2,2,2,2,2
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,33,583851972,Тула,0,0,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,33,583851972,Электросталь,2,0,0,0,3,3,3,3,3,3
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,34,583851973,Владимир WB,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,34,583851973,Волгоград,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,34,583851973,Коледино,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,34,583851973,Новосемейкино,4,4,4,4,4,4,4,4,4,4
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,34,583851973,Рязань (Тюшевское),2,2,2,2,2,2,2,2,2,2
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,34,583851973,Склад СПБ Шушары Московское,3,3,3,3,3,3,3,3,3,3
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,34,583851973,Тула,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,34,583851973,Электросталь,3,0,0,0,3,3,3,3,3,3
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,36,583851974,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,36,583851974,Невинномысск,2,2,2,2,2,2,2,2,2,2
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,36,583851974,Новосемейкино,3,3,3,3,3,3,3,3,3,3
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,36,583851974,Рязань (Тюшевское),1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,36,583851974,СК Тверь Эммаусское WB,0,0,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,36,583851974,Склад СПБ Шушары Московское,2,2,2,2,2,2,2,2,2,2
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,36,583851974,Тула,1,1,1,1,1,1,1,1,1,1
i8-80717,Джинсы бананы,405580945,Джинсы,I8-DENIM,36,583851974,Электросталь,2,0,0,0,2,2,2,2,2,2
i8-80445,Джинсы прямые серые,405580946,Джинсы,I8-DENIM,32,583851977,Волгоград,1,1,1,1,1,1,1,1,1,1
i8-80445,Джинсы прямые серые,405580946,Джинсы,I8-DENIM,32,583851977,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-80445,Джинсы прямые серые,405580946,Джинсы,I8-DENIM,32,583851977,Коледино,3,3,3,3,3,3,3,3,3,3
i8-80445,Джинсы прямые серые,405580946,Джинсы,I8-DENIM,33,583851978,Волгоград,1,1,1,1,1,1,1,1,1,1
i8-80445,Джинсы прямые серые,405580946,Джинсы,I8-DENIM,33,583851978,Коледино,1,1,1,1,0,0,0,0,0,0
i8-80445,Джинсы прямые серые,405580946,Джинсы,I8-DENIM,33,583851978,Котовск,1,0,0,0,0,0,0,0,0,0
i8-80445,Джинсы прямые серые,405580946,Джинсы,I8-DENIM,33,583851978,Новосемейкино,1,1,1,1,1,1,1,0,0,0
i8-80445,Джинсы прямые серые,405580946,Джинсы,I8-DENIM,33,583851978,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80445,Джинсы прямые серые,405580946,Джинсы,I8-DENIM,36,583851980,Электросталь,1,0,0,0,1,1,1,1,1,1
i8-80445,Джинсы прямые серые,405580946,Джинсы,I8-DENIM,38,583851981,Рязань (Тюшевское),1,1,1,1,1,1,1,1,1,1
i8-80449,Джинсы прямые,405580947,Джинсы,I8-DENIM,30,583851982,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-80449,Джинсы прямые,405580947,Джинсы,I8-DENIM,30,583851982,Казань,1,1,1,1,1,1,1,1,1,1
i8-80449,Джинсы прямые,405580947,Джинсы,I8-DENIM,30,583851982,Рязань (Тюшевское),0,0,0,0,0,0,0,0,1,1
i8-80449,Джинсы прямые,405580947,Джинсы,I8-DENIM,33,583851985,Рязань (Тюшевское),0,0,0,0,0,0,0,0,1,0
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,30,583851990,Казань,1,1,1,1,1,1,1,1,1,1
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,30,583851990,Коледино,3,3,3,3,3,3,3,3,3,3
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,30,583851990,Невинномысск,1,1,1,1,1,1,1,1,1,1
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,30,583851990,Новосемейкино,0,0,0,0,0,1,1,1,1,1
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,30,583851990,Электросталь,2,0,0,0,2,2,2,2,2,2
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,31,583851991,Коледино,4,4,4,4,4,4,4,4,4,4
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,31,583851991,Котовск,1,0,0,0,0,0,0,0,0,0
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,32,583851992,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,32,583851992,Коледино,8,8,8,8,8,8,8,8,8,8
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,32,583851992,Котовск,1,0,0,0,0,0,0,0,0,0
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,32,583851992,Новосемейкино,3,3,3,3,3,3,3,3,3,3
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,33,583851993,Владивосток WB,1,1,1,1,1,1,1,1,1,1
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,33,583851993,Волгоград,1,1,1,1,1,1,1,1,1,1
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,33,583851993,Краснодар,1,1,1,1,1,1,1,1,1,1
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,33,583851993,Новосемейкино,1,1,1,1,1,1,1,1,1,1
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,33,583851993,Электросталь,1,0,0,0,1,1,1,1,1,1
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,34,583851994,Коледино,3,3,3,3,3,3,3,3,3,3
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,34,583851994,Новосемейкино,2,2,2,2,2,2,2,2,2,2
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,34,583851994,Тула,1,1,1,1,1,1,1,1,1,1
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,36,583851995,Краснодар,1,1,1,1,1,1,1,1,1,1
i8-80431,Джинсы бананы,405580948,Джинсы,I8-DENIM,36,583851995,Новосемейкино,1,1,1,1,1,1,1,1,1,1
i8-80429,Джинсы бананы,405580949,Джинсы,I8-DENIM,29,583851996,Коледино,0,0,0,0,0,0,0,1,1,1
i8-80429,Джинсы бананы,405580949,Джинсы,I8-DENIM,29,583851996,Рязань (Тюшевское),0,0,0,0,0,0,0,0,0,0
i8-80429,Джинсы бананы,405580949,Джинсы,I8-DENIM,30,583851997,Рязань (Тюшевское),1,1,1,1,1,1,1,1,1,1
i8-80429,Джинсы бананы,405580949,Джинсы,I8-DENIM,32,583851999,Воронеж WB,0,1,1,1,1,1,1,1,1,1
i8-80429,Джинсы бананы,405580949,Джинсы,I8-DENIM,32,583851999,Новосемейкино,0,0,0,0,2,2,2,2,2,2
i8-80429,Джинсы бананы,405580949,Джинсы,I8-DENIM,32,583851999,Рязань (Тюшевское),0,0,1,1,1,1,1,1,1,1
i8-80429,Джинсы бананы,405580949,Джинсы,I8-DENIM,34,583852001,Волгоград,0,0,0,0,0,0,0,0,1,1
i8-80429,Джинсы бананы,405580949,Джинсы,I8-DENIM,34,583852001,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,29,583852003,Владивосток WB,1,1,1,1,1,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,29,583852003,Владимир WB,1,1,1,1,1,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,29,583852003,Екатеринбург - Перспективная 14,1,1,1,1,1,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,29,583852003,Коледино,0,0,0,1,1,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,29,583852003,Краснодар,1,1,1,1,1,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,29,583852003,Невинномысск,2,2,2,2,2,2,2,2,2,2
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,29,583852003,Новосемейкино,6,6,6,6,5,5,5,5,6,6
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,29,583852003,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,29,583852003,Тула,1,1,1,1,1,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,29,583852003,Электросталь,1,0,0,0,1,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,30,583852004,Екатеринбург - Перспективная 14,3,3,3,3,3,3,3,3,3,3
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,30,583852004,Коледино,0,0,0,0,1,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,30,583852004,Краснодар,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,30,583852004,Новосемейкино,3,3,3,3,3,1,1,1,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,30,583852004,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,30,583852004,Пенза WB,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,30,583852004,Рязань (Тюшевское),0,0,0,0,0,0,0,0,1,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,30,583852004,СК Тверь Эммаусское WB,0,0,0,0,0,0,0,0,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,30,583852004,Склад СПБ Шушары Московское,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,30,583852004,Электросталь,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,31,583852005,Астана Карагандинское шоссе,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,31,583852005,Атакент,1,1,1,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,31,583852005,Владимир WB,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,31,583852005,Вёшки,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,31,583852005,Коледино,0,1,1,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,31,583852005,Невинномысск,1,1,1,1,1,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,31,583852005,Новосемейкино,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,31,583852005,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,31,583852005,СК Тверь Эммаусское WB,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,31,583852005,СЦ Хабаровск,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,31,583852005,Тула,1,1,1,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,31,583852005,Челябинск,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,Владимир WB,0,0,1,1,1,1,2,2,2,2
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,Воронеж WB,0,1,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,Коледино,0,0,2,2,2,1,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,Невинномысск,0,1,0,0,0,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,Новосемейкино,4,4,4,3,3,3,3,3,3,3
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,Пенза WB,0,0,0,0,1,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,"Пятигорск, Этока",0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,Рязань (Тюшевское),0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,СК Тверь Эммаусское WB,0,0,0,0,0,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,Склад СПБ Шушары Московское,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,Софьино,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,32,583852006,Тула,1,1,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,33,583852007,Владивосток WB,0,1,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,33,583852007,Воронеж WB,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,33,583852007,Казань,0,0,0,0,0,1,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,33,583852007,Коледино,1,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,33,583852007,Котовск,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,33,583852007,Новосемейкино,0,0,0,0,0,0,0,0,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,33,583852007,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,33,583852007,склад продавца Иркутск,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,34,583852008,Воронеж WB,1,1,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,34,583852008,Екатеринбург - Перспективная 14,1,1,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,34,583852008,Новосемейкино,0,0,0,0,0,0,0,0,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,34,583852008,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,34,583852008,Рязань (Тюшевское),0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,34,583852008,Сарапул WB,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,34,583852008,Склад СПБ Шушары Московское,1,1,1,1,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,34,583852008,Чита,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,36,583852009,Владимир WB,1,1,1,1,1,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,36,583852009,Воронеж WB,0,0,0,0,0,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,36,583852009,Екатеринбург - Перспективная 14,1,1,1,1,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,36,583852009,Коледино,2,1,1,1,1,1,1,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,36,583852009,Краснодар,1,1,1,1,1,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,36,583852009,Невинномысск,3,3,3,3,3,3,3,3,3,3
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,36,583852009,Новокузнецк WB,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,36,583852009,Новосемейкино,11,11,11,11,11,10,10,10,9,8
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,36,583852009,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,36,583852009,Рязань (Тюшевское),0,0,0,0,0,0,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,36,583852009,Сарапул WB,0,0,1,1,1,1,1,1,1,1
i8-80444,Джинсы бананы белые,405580950,Джинсы,I8-DENIM,36,583852009,Склад СПБ Шушары Московское,1,1,1,1,1,1,1,1,1,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,29,583852010,Владимир WB,0,0,0,1,1,0,0,0,1,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,29,583852010,Воронеж WB,1,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,29,583852010,Екатеринбург - Перспективная 14,1,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,29,583852010,Казань,0,0,0,0,1,1,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,29,583852010,Кемерово,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,29,583852010,Коледино,1,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,29,583852010,Котовск,2,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,29,583852010,Краснодар,1,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,29,583852010,Новосемейкино,0,0,1,0,1,1,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,29,583852010,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,29,583852010,Сарапул WB,2,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,29,583852010,Софьино,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,30,583852011,Владимир WB,1,1,2,2,2,2,1,1,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,30,583852011,Екатеринбург - Перспективная 14,1,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,30,583852011,Кемерово,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,30,583852011,Котовск,1,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,30,583852011,Невинномысск,4,4,4,4,4,4,4,4,4,4
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,30,583852011,Новосемейкино,3,3,3,2,1,1,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,30,583852011,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,30,583852011,СЦ Барнаул,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,30,583852011,Склад СПБ Шушары Московское,4,4,4,4,4,4,4,4,4,4
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,31,583852012,Владимир WB,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,31,583852012,Кемерово,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,31,583852012,Коледино,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,31,583852012,Новосемейкино,3,3,3,1,1,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,31,583852012,Остальные,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,31,583852012,Склад СПБ Шушары Московское,2,2,2,2,1,1,0,1,1,1
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,31,583852012,Тула,0,1,1,0,0,0,0,0,1,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,31,583852012,Тюмень,0,0,0,0,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Воронеж WB,0,1,0,0,1,1,1,2,2,2
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Екатеринбург - Перспективная 14,0,1,1,1,1,2,2,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Коледино,1,1,1,1,0,0,0,0,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Котовск,2,0,0,0,0,0,1,1,0,0
i8-80545,Джинсы бананы бежевые,405580951,Джинсы,I8-DENIM,32,583852013,Краснодар,0,1,1,1,1,1,1,1,1,1
